1,Thu Aug 19 21:54:38 2021,125094,car,2,4856,PC7C042B7,0,1
5485.0,Fri Jul 30 06:36:42 2021,9397110.0,CAR,2.0,4992.0,PCFF0FEB0,PTE,VCD2F
5486.0,Sun Aug 15 14:27:35 2021,7578064.0,CAR,2.0,4970.0,PCA154C84,PTP,VC965
5487.0,Tue Aug 17 21:57:24 2021,6090539.0,CAR,2.0,4711.0,PC340B4DE,PTP,VC965
5488.0,Fri Jul 30 04:12:24 2021,6682066.0,CAR,2.0,4124.0,PC3338D42,PTC,VC965
5489.0,Mon Aug  9 22:25:22 2021,5155420.0,CAR,2.0,4006.0,PCD8D05D7,PTE,VC965
5490.0,Tue Aug 10 22:11:57 2021,9223395.0,TRUCK,4.0,4836.0,PCE78024A,PTC,VC965
5491.0,Sun Aug 15 02:53:37 2021,3554289.0,CAR,2.0,4472.0,PC303DD56,PTP,VCB43
5492.0,Tue Aug 10 17:24:47 2021,8349916.0,CAR,2.0,4677.0,PCA9D6EEE,PTP,VC965
5493.0,Sun Aug  8 22:20:21 2021,1716819.0,CAR,2.0,4101.0,PCCC8F243,PTE,VC965
5494.0,Fri Aug 20 12:43:15 2021,4556900.0,TRUCK,4.0,4587.0,PC576A3BA,PTP,VC965
5495.0,Wed Aug  4 13:02:27 2021,9179669.0,CAR,2.0,4255.0,PCB7E7138,PTP,VCB43
5496.0,Wed Aug 11 16:53:50 2021,8544393.0,VAN,2.0,4959.0,PC4A7B00C,PTP,VC965
5497.0,Tue Aug  3 19:50:44 2021,9292581.0,TRUCK,4.0,4253.0,PC82A16E6,PTP,VCD2F
5498.0,Sat Aug 21 17:44:45 2021,6777833.0,CAR,2.0,4933.0,PC419F41D,PTE,VCB43
5499.0,Sun Aug  1 12:34:54 2021,8044469.0,TRUCK,4.0,4292.0,PCF733A7C,PTC,VC965
5500.0,Fri Aug 20 22:04:08 2021,2867600.0,CAR,2.0,4939.0,PCF263A5E,PTP,VCB43
5501.0,Fri Aug  6 20:48:58 2021,7573227.0,CAR,2.0,4314.0,PC7E9E8F3,PTP,VC965
5502.0,Wed Aug 11 12:20:17 2021,1432731.0,CAR,2.0,4964.0,PC52C0F45,PTP,VC965
5503.0,Tue Aug 10 08:58:50 2021,5114304.0,TRUCK,4.0,4442.0,PC05C2F86,PTP,VC965
5504.0,Fri Aug 20 06:49:34 2021,1306322.0,CAR,2.0,4460.0,PCDF04952,PTP,VCB43
5505.0,Sun Aug  1 10:48:38 2021,1619643.0,CAR,2.0,4810.0,PC2CA4087,PTP,VC965
5506.0,Mon Aug  2 23:53:15 2021,2469644.0,VAN,2.0,4094.0,PC53A52CB,PTE,VC965
5507.0,Mon Aug 16 17:52:44 2021,8324430.0,CAR,2.0,4228.0,PC4F78F1B,PTE,VCD2F
5508.0,Tue Aug 10 14:38:23 2021,3400959.0,CAR,2.0,4382.0,PCB7341F4,PTC,VC965
5509.0,Mon Aug  2 11:57:03 2021,7677733.0,CAR,2.0,4989.0,PC7D7AE48,PTC,VC965
5510.0,Sun Aug 15 05:23:21 2021,5709788.0,CAR,2.0,4657.0,PCC591410,PTP,VC965
5511.0,Mon Aug 16 10:29:42 2021,9797598.0,TRUCK,4.0,4209.0,PC494D54E,PTP,VC965
5512.0,Sun Aug  8 03:48:06 2021,1274218.0,CAR,2.0,4367.0,PC8D90EF0,PTP,VCB43
5513.0,Sun Aug  1 00:34:12 2021,9201033.0,TRUCK,4.0,4189.0,PC7655FC1,PTC,VC965
5514.0,Thu Aug 12 03:50:40 2021,320290.0,CAR,2.0,4802.0,PCBDD55F1,PTC,VCB43
5515.0,Wed Aug 18 12:44:43 2021,5795036.0,CAR,2.0,4608.0,PCACD1BEE,PTE,VC965
5516.0,Thu Aug  5 09:10:20 2021,7228866.0,CAR,2.0,4932.0,PC46C4A27,PTC,VC965
5517.0,Mon Aug 16 08:20:50 2021,7167614.0,CAR,2.0,4074.0,PCCAFD014,PTE,VC965
5518.0,Thu Aug  5 21:14:07 2021,5787670.0,TRUCK,4.0,4657.0,PCC591410,PTE,VC965
5519.0,Sat Aug  7 21:42:11 2021,6412580.0,VAN,2.0,4922.0,PC785D63F,PTE,VCB43
5520.0,Thu Aug 19 12:21:45 2021,4966079.0,CAR,2.0,4057.0,PC4B0DCD2,PTC,VCD2F
5521.0,Fri Aug 20 00:51:54 2021,6908393.0,VAN,2.0,4512.0,PC4B1BAF3,PTE,VC965
5522.0,Thu Aug 19 00:27:52 2021,1250880.0,TRUCK,4.0,4302.0,PCBA83119,PTE,VCD2F
5523.0,Thu Aug 12 14:19:16 2021,4232878.0,CAR,2.0,4861.0,PC670F1AC,PTE,VCB43
5524.0,Sat Jul 31 00:12:56 2021,7368404.0,TRUCK,4.0,4601.0,PCC932802,PTE,VC965
5525.0,Sun Aug 22 10:22:05 2021,5736734.0,TRUCK,4.0,4531.0,PC857F4A0,PTE,VCB43
5526.0,Sun Aug  1 22:41:32 2021,842892.0,TRUCK,4.0,4774.0,PCEBE834B,PTE,VCB43
5527.0,Sat Jul 31 03:38:49 2021,1386373.0,CAR,2.0,4918.0,PC8F8E598,PTE,VCB43
5528.0,Fri Jul 30 06:28:02 2021,5880025.0,CAR,2.0,4950.0,PC4F71E72,PTE,VC965
5529.0,Sat Jul 31 09:29:35 2021,1484820.0,CAR,2.0,4641.0,PCAA9F518,PTE,VC965
5530.0,Sun Aug 22 08:32:28 2021,6608521.0,TRUCK,4.0,4726.0,PCF6540C0,PTP,VC965
5531.0,Sat Aug 21 19:26:07 2021,6657965.0,TRUCK,4.0,4501.0,PC5D41947,PTP,VCB43
5532.0,Tue Aug 17 04:13:04 2021,4251686.0,TRUCK,4.0,4573.0,PC4D8469D,PTP,VCB43
5533.0,Sat Aug  7 11:59:51 2021,8108462.0,CAR,2.0,4747.0,PC5E524A1,PTC,VCB43
5534.0,Thu Aug 19 13:52:08 2021,8723255.0,TRUCK,4.0,4186.0,PC922BA3E,PTP,VC965
5535.0,Thu Aug  5 20:02:04 2021,8248602.0,TRUCK,4.0,4596.0,PC6558A56,PTP,VCB43
5536.0,Fri Aug 13 07:36:44 2021,2141447.0,CAR,2.0,4973.0,PC9C7C18E,PTP,VCB43
5537.0,Fri Jul 30 18:10:47 2021,2071850.0,TRUCK,4.0,4253.0,PC82A16E6,PTP,VC965
5538.0,Sun Aug  1 05:45:54 2021,2278440.0,CAR,2.0,4371.0,PC7E22FD8,PTC,VCB43
5539.0,Fri Jul 30 14:00:00 2021,949549.0,CAR,2.0,4997.0,PC8111910,PTE,VC965
5540.0,Fri Jul 30 02:49:25 2021,7571091.0,TRUCK,4.0,4260.0,PC1A4796C,PTC,VC965
5541.0,Wed Aug 18 16:12:12 2021,1633920.0,CAR,2.0,4079.0,PCF1366ED,PTC,VCB43
5542.0,Wed Aug 18 06:53:43 2021,1590284.0,CAR,2.0,4726.0,PCF6540C0,PTP,VC965
5543.0,Mon Aug  2 07:29:26 2021,1703902.0,CAR,2.0,4001.0,PC58105BF,PTE,VC965
5544.0,Fri Aug 13 17:03:06 2021,451888.0,CAR,2.0,4276.0,PC4E15B39,PTP,VC965
5545.0,Sun Aug 15 16:34:52 2021,7831206.0,CAR,2.0,4631.0,PCFFF6463,PTP,VC965
5546.0,Thu Aug 19 17:29:18 2021,5604288.0,CAR,2.0,4527.0,PC59A0CB2,PTC,VC965
5547.0,Fri Aug  6 21:22:18 2021,4054602.0,CAR,2.0,4596.0,PC6558A56,PTP,VC965
5548.0,Mon Aug  9 02:21:49 2021,9004921.0,CAR,2.0,4987.0,PCF4A9637,PTP,VC965
5549.0,Sat Aug 21 10:28:07 2021,6332268.0,CAR,2.0,4681.0,PCBEB4D23,PTE,VC965
5550.0,Tue Aug  3 00:39:22 2021,4128072.0,CAR,2.0,4575.0,PC84D9FC1,PTP,VC965
5551.0,Sat Aug 14 14:07:47 2021,6528401.0,CAR,2.0,4385.0,PC148C815,PTC,VC965
5552.0,Fri Jul 30 22:48:02 2021,6094289.0,CAR,2.0,4825.0,PC8B8C482,PTC,VC965
5553.0,Mon Aug 16 05:14:01 2021,1910954.0,VAN,2.0,4595.0,PC64281F6,PTE,VC965
5554.0,Fri Aug 13 09:32:58 2021,1639822.0,CAR,2.0,4306.0,PC5D6563A,PTP,VCD2F
5555.0,Thu Aug 12 10:31:41 2021,9656000.0,VAN,2.0,4147.0,PC4D2C5A7,PTE,VC965
5556.0,Fri Jul 30 12:05:20 2021,4718936.0,TRUCK,4.0,4253.0,PC82A16E6,PTP,VCD2F
5557.0,Sun Aug  8 23:37:10 2021,2768756.0,VAN,2.0,4770.0,PC9082A17,PTP,VCB43
5558.0,Mon Aug  9 13:57:42 2021,633914.0,CAR,2.0,4474.0,PCFEAE55E,PTC,VCD2F
5559.0,Mon Aug  9 06:08:28 2021,263355.0,CAR,2.0,4982.0,PC384779E,PTE,VC965
5560.0,Sat Aug 14 11:53:02 2021,3878361.0,TRUCK,4.0,4833.0,PC71A1452,PTC,VC965
5561.0,Wed Aug 18 14:02:01 2021,1642821.0,VAN,2.0,4531.0,PC857F4A0,PTP,VCB43
5562.0,Fri Jul 30 18:44:21 2021,9522867.0,VAN,2.0,4628.0,PC34C1DCB,PTP,VCD2F
5563.0,Thu Aug 19 22:20:30 2021,3942100.0,CAR,2.0,4891.0,PC57036DA,PTC,VCD2F
5564.0,Fri Jul 30 07:22:23 2021,3321429.0,VAN,2.0,4938.0,PC6C57ED3,PTE,VC965
5565.0,Fri Aug  6 01:00:06 2021,9730729.0,CAR,2.0,4059.0,PC06E8A1C,PTC,VCD2F
5566.0,Fri Aug 20 08:32:57 2021,3016039.0,TRUCK,4.0,4300.0,PC666483B,PTC,VC965
5567.0,Sat Jul 31 20:21:06 2021,2399923.0,CAR,2.0,4295.0,PCD483999,PTP,VCB43
5568.0,Sun Aug 15 05:31:08 2021,7103231.0,CAR,2.0,4037.0,PC0A50259,PTE,VC965
5569.0,Wed Aug  4 08:56:13 2021,4703384.0,TRUCK,4.0,4429.0,PC65E7991,PTP,VC965
5570.0,Wed Aug  4 08:04:28 2021,6133381.0,TRUCK,4.0,4102.0,PC8C9B099,PTE,VCB43
5571.0,Tue Aug 17 15:57:01 2021,3596638.0,CAR,2.0,4949.0,PC86E9EB7,PTC,VCB43
5572.0,Sun Aug 22 08:49:05 2021,5337171.0,CAR,2.0,4903.0,PCC3BCE65,PTC,VC965
5573.0,Mon Aug  9 11:19:51 2021,1869988.0,TRUCK,4.0,4701.0,PCD5F2808,PTC,VC965
5574.0,Fri Aug  6 01:01:27 2021,6489903.0,CAR,2.0,4199.0,PC7CCC47B,PTC,VCB43
5575.0,Tue Aug 10 21:44:45 2021,4788888.0,CAR,2.0,4948.0,PCBA2D075,PTE,VC965
5576.0,Fri Jul 30 13:07:20 2021,9408641.0,CAR,2.0,4016.0,PCCD7399B,PTP,VC965
5577.0,Wed Aug 11 01:36:56 2021,5131226.0,TRUCK,4.0,4211.0,PC0AB9251,PTC,VC965
5578.0,Wed Aug 11 07:23:02 2021,5534897.0,CAR,2.0,4535.0,PC1BC7FA5,PTP,VCB43
5579.0,Mon Aug  9 01:29:20 2021,6436184.0,VAN,2.0,4293.0,PC2A27502,PTC,VC965
5580.0,Sat Jul 31 13:37:48 2021,1327765.0,CAR,2.0,4136.0,PCA579A65,PTC,VCD2F
5581.0,Tue Aug 17 15:08:08 2021,9107276.0,CAR,2.0,4732.0,PCD83DE25,PTE,VC965
5582.0,Tue Aug 17 02:47:52 2021,4627911.0,CAR,2.0,4787.0,PC1BDA119,PTC,VC965
5583.0,Thu Aug 12 00:35:53 2021,917338.0,CAR,2.0,4775.0,PCA50FB36,PTE,VC965
5584.0,Sun Aug 22 04:54:22 2021,3444465.0,CAR,2.0,4539.0,PC684859B,PTE,VC965
5585.0,Fri Jul 30 05:17:07 2021,9625641.0,TRUCK,4.0,4818.0,PCF243BF3,PTP,VC965
5586.0,Sat Aug 21 01:09:56 2021,4362548.0,CAR,2.0,4662.0,PCB2463CF,PTC,VCB43
5587.0,Wed Aug  4 00:43:51 2021,946624.0,TRUCK,4.0,4555.0,PC06A0237,PTE,VC965
5588.0,Fri Jul 30 00:54:11 2021,6543426.0,TRUCK,4.0,4917.0,PCD8C66B1,PTE,VCB43
5589.0,Sun Aug 22 02:17:27 2021,7934685.0,CAR,2.0,4223.0,PCA37D114,PTE,VCB43
5590.0,Sat Aug  7 07:17:39 2021,4945976.0,CAR,2.0,4368.0,PC909A324,PTC,VC965
5591.0,Fri Aug 20 16:28:17 2021,2595149.0,CAR,2.0,4176.0,PC11E9595,PTC,VC965
5592.0,Fri Aug 20 03:35:53 2021,4631208.0,TRUCK,4.0,4062.0,PCDA37101,PTE,VC965
5593.0,Sat Aug 14 07:01:53 2021,2570195.0,CAR,2.0,4784.0,PCDB42B34,PTC,VCB43
5594.0,Sun Aug  8 18:14:55 2021,6872864.0,CAR,2.0,4852.0,PC68969FB,PTE,VC965
5595.0,Fri Jul 30 23:59:23 2021,2555833.0,CAR,2.0,4824.0,PCFEADFE6,PTE,VC965
5596.0,Sun Aug 15 08:36:05 2021,8475775.0,CAR,2.0,4437.0,PCBE6CB59,PTE,VC965
5597.0,Fri Jul 30 08:09:47 2021,5661897.0,CAR,2.0,4633.0,PC974552B,PTE,VC965
5598.0,Fri Aug 20 12:20:36 2021,2212861.0,VAN,2.0,4825.0,PC8B8C482,PTE,VC965
5599.0,Wed Aug 18 14:26:24 2021,3003301.0,VAN,2.0,4646.0,PC3F8C42B,PTP,VCD2F
5600.0,Wed Aug  4 02:38:27 2021,4287993.0,CAR,2.0,4381.0,PC9DD9DCD,PTC,VCD2F
5601.0,Sun Aug  1 19:29:38 2021,1759634.0,CAR,2.0,4893.0,PC3743587,PTP,VC965
5602.0,Thu Aug 19 19:26:10 2021,5773875.0,CAR,2.0,4298.0,PC3E474F6,PTC,VC965
5603.0,Sat Aug 14 20:16:06 2021,5003281.0,CAR,2.0,4376.0,PCA283923,PTE,VC965
5604.0,Sat Aug  7 13:43:13 2021,5162340.0,VAN,2.0,4097.0,PCB1B5BEC,PTC,VC965
5605.0,Mon Aug  2 03:05:08 2021,7411439.0,TRUCK,4.0,4507.0,PC11DCA73,PTE,VCD2F
5606.0,Fri Jul 30 13:20:26 2021,9754368.0,CAR,2.0,4979.0,PC6F36B7A,PTE,VCB43
5607.0,Fri Aug  6 12:13:51 2021,888309.0,VAN,2.0,4528.0,PC1269226,PTE,VC965
5608.0,Sun Aug 15 09:46:28 2021,6826474.0,VAN,2.0,4098.0,PC89C0554,PTC,VCD2F
5609.0,Mon Aug  9 13:09:07 2021,6176961.0,CAR,2.0,4382.0,PCB7341F4,PTC,VCD2F
5610.0,Sat Jul 31 02:51:06 2021,7456772.0,CAR,2.0,4162.0,PC51A39A7,PTE,VC965
5611.0,Fri Aug 13 08:36:48 2021,3616870.0,VAN,2.0,4841.0,PCE45DE8D,PTC,VC965
5612.0,Mon Aug  2 15:09:51 2021,1911695.0,VAN,2.0,4532.0,PC8DD921E,PTC,VCD2F
5613.0,Tue Aug 10 16:23:38 2021,4880556.0,TRUCK,4.0,4593.0,PC3863F6A,PTE,VCD2F
5614.0,Mon Aug  9 07:12:03 2021,4042194.0,CAR,2.0,4039.0,PC73BE1E2,PTP,VCB43
5615.0,Thu Aug 19 14:52:18 2021,2449632.0,CAR,2.0,4235.0,PCFB11406,PTP,VC965
5616.0,Sat Aug 14 11:55:49 2021,8832616.0,CAR,2.0,4451.0,PCF95BF53,PTE,VC965
5617.0,Thu Aug 12 15:57:46 2021,5211066.0,TRUCK,4.0,4736.0,PC6A65941,PTC,VC965
5618.0,Fri Aug  6 23:29:25 2021,1652497.0,TRUCK,4.0,4806.0,PC8A8EA51,PTP,VCB43
5619.0,Sat Aug 14 12:53:19 2021,7444017.0,CAR,2.0,4391.0,PCCFD9AB6,PTE,VCB43
5620.0,Mon Aug  9 02:24:17 2021,2757121.0,CAR,2.0,4368.0,PC909A324,PTE,VC965
5621.0,Thu Aug 19 11:28:28 2021,666222.0,TRUCK,4.0,4120.0,PC6700C62,PTP,VC965
5622.0,Fri Aug 20 03:30:11 2021,7647644.0,TRUCK,4.0,4181.0,PC4457F74,PTP,VCB43
5623.0,Thu Aug 19 18:50:05 2021,6558267.0,CAR,2.0,4923.0,PC8A7A22A,PTC,VCB43
5624.0,Sun Aug  1 06:43:33 2021,5339029.0,TRUCK,4.0,4201.0,PC0E22DEA,PTP,VC965
5625.0,Sat Aug 21 14:14:35 2021,3207156.0,CAR,2.0,4679.0,PC88494D0,PTC,VCB43
5626.0,Sun Aug  1 14:51:15 2021,8589603.0,VAN,2.0,4202.0,PC65AA714,PTC,VC965
5627.0,Mon Aug  9 03:02:25 2021,2659194.0,CAR,2.0,4880.0,PC5A27CDE,PTP,VCD2F
5628.0,Sat Aug  7 12:38:09 2021,9910344.0,CAR,2.0,4373.0,PC8806694,PTE,VC965
5629.0,Mon Aug  9 12:59:28 2021,2308648.0,CAR,2.0,4656.0,PC63844BC,PTE,VC965
5630.0,Fri Jul 30 06:51:16 2021,875759.0,CAR,2.0,4935.0,PC327D635,PTP,VC965
5631.0,Fri Aug 20 05:31:25 2021,6283770.0,TRUCK,4.0,4431.0,PC3A23C14,PTC,VC965
5632.0,Mon Aug  2 20:28:33 2021,7256108.0,CAR,2.0,4286.0,PC12BE494,PTC,VCB43
5633.0,Fri Aug 13 18:31:18 2021,7358441.0,CAR,2.0,4174.0,PC041D874,PTP,VC965
5634.0,Fri Aug  6 00:53:16 2021,7431007.0,CAR,2.0,4719.0,PCBD66B01,PTE,VC965
5635.0,Thu Jul 29 12:28:36 2021,7174566.0,VAN,2.0,4669.0,PC36675CE,PTP,VC965
5636.0,Sun Aug 15 02:38:37 2021,9452861.0,CAR,2.0,4771.0,PC71FE98A,PTP,VCD2F
5637.0,Wed Aug 11 13:06:49 2021,8330150.0,CAR,2.0,4221.0,PC90AAFDA,PTE,VC965
5638.0,Mon Aug 16 19:04:14 2021,9084361.0,TRUCK,4.0,4869.0,PCF775FA6,PTP,VC965
5639.0,Wed Aug 18 03:38:00 2021,2968816.0,TRUCK,4.0,4941.0,PCA6403C1,PTP,VCB43
5640.0,Fri Aug 20 19:38:16 2021,436365.0,TRUCK,4.0,4975.0,PC818101A,PTP,VCB43
5641.0,Tue Aug  3 22:26:49 2021,1167275.0,CAR,2.0,4127.0,PCA2D76A5,PTE,VCB43
5642.0,Thu Aug  5 11:38:55 2021,7907735.0,TRUCK,4.0,4977.0,PCB077F18,PTE,VC965
5643.0,Thu Aug 19 00:21:58 2021,7202841.0,CAR,2.0,4782.0,PC6802C08,PTE,VCB43
5644.0,Thu Aug 19 07:43:08 2021,5876575.0,CAR,2.0,4172.0,PC1A43FB7,PTC,VC965
5645.0,Fri Aug 20 08:04:50 2021,1285237.0,CAR,2.0,4747.0,PC5E524A1,PTE,VC965
5646.0,Sat Aug 14 10:14:54 2021,4168856.0,CAR,2.0,4057.0,PC4B0DCD2,PTE,VC965
5647.0,Sat Jul 31 22:50:27 2021,2367749.0,CAR,2.0,4554.0,PC23BA77A,PTE,VC965
5648.0,Sat Aug  7 13:21:33 2021,5116803.0,CAR,2.0,4534.0,PCAD9E1F9,PTE,VC965
5649.0,Fri Aug 20 21:02:51 2021,6036463.0,VAN,2.0,4581.0,PCC347465,PTC,VC965
5650.0,Mon Aug 16 15:48:16 2021,2872131.0,TRUCK,4.0,4644.0,PC411FDC0,PTP,VCD2F
5651.0,Mon Aug 16 08:18:22 2021,5466852.0,CAR,2.0,4646.0,PC3F8C42B,PTE,VCB43
5652.0,Thu Aug  5 15:23:25 2021,4020498.0,CAR,2.0,4754.0,PC99AE725,PTE,VC965
5653.0,Tue Aug 10 01:44:19 2021,6990601.0,CAR,2.0,4144.0,PCAC7E4C1,PTE,VC965
5654.0,Wed Aug 11 19:13:30 2021,5975342.0,CAR,2.0,4137.0,PC4FA703F,PTP,VC965
5655.0,Sat Aug 21 16:03:35 2021,4926564.0,CAR,2.0,4361.0,PC2E0C888,PTC,VC965
5656.0,Sun Aug 15 02:51:21 2021,9772170.0,CAR,2.0,4900.0,PCFE8B604,PTE,VC965
5657.0,Thu Aug 12 20:29:27 2021,5396493.0,VAN,2.0,4755.0,PC628DCED,PTC,VC965
5658.0,Sun Aug  1 16:25:02 2021,6919347.0,CAR,2.0,4173.0,PC0EB640E,PTP,VCD2F
5659.0,Tue Aug 10 15:04:40 2021,5768565.0,CAR,2.0,4775.0,PCA50FB36,PTC,VC965
5660.0,Mon Aug  2 05:19:05 2021,168444.0,CAR,2.0,4404.0,PCE03E8B1,PTC,VC965
5661.0,Thu Aug 19 08:31:56 2021,7914242.0,CAR,2.0,4884.0,PC3FB1BB6,PTE,VC965
5662.0,Fri Aug 20 12:09:30 2021,5460939.0,VAN,2.0,4786.0,PCB7F1F8A,PTC,VC965
5663.0,Sun Aug 22 15:16:19 2021,2687182.0,CAR,2.0,4086.0,PC23E470D,PTP,VCD2F
5664.0,Sun Aug  1 06:57:05 2021,4313438.0,CAR,2.0,4206.0,PCAC34A40,PTC,VC965
5665.0,Sat Aug  7 20:43:39 2021,2088008.0,CAR,2.0,4575.0,PC84D9FC1,PTC,VC965
5666.0,Tue Aug 17 09:43:56 2021,9163696.0,CAR,2.0,4481.0,PC30AAE76,PTP,VC965
5667.0,Sat Aug 14 07:41:36 2021,7620891.0,TRUCK,4.0,4645.0,PC14FBE4A,PTP,VC965
5668.0,Fri Aug  6 08:02:58 2021,5103231.0,VAN,2.0,4417.0,PC208F9BB,PTC,VCB43
5669.0,Fri Aug 20 08:51:17 2021,2667558.0,CAR,2.0,4576.0,PC394C979,PTC,VCD2F
5670.0,Thu Aug 19 14:21:24 2021,4507389.0,CAR,2.0,4718.0,PC81E83B9,PTE,VC965
5671.0,Sat Aug 14 20:16:56 2021,9570193.0,CAR,2.0,4800.0,PCA4DF48A,PTE,VC965
5672.0,Sun Aug 22 06:56:29 2021,4287454.0,CAR,2.0,4710.0,PCE17C964,PTP,VC965
5673.0,Tue Aug 10 21:39:10 2021,6745669.0,CAR,2.0,4344.0,PC417B8DF,PTE,VC965
5674.0,Fri Jul 30 13:17:05 2021,2834998.0,VAN,2.0,4793.0,PCD8E3CCB,PTE,VC965
5675.0,Thu Jul 29 15:54:39 2021,6297152.0,CAR,2.0,4074.0,PCCAFD014,PTE,VCD2F
5676.0,Fri Aug 20 03:06:12 2021,7280660.0,CAR,2.0,4062.0,PCDA37101,PTC,VC965
5677.0,Thu Aug  5 21:55:31 2021,1960275.0,CAR,2.0,4180.0,PC250A90D,PTE,VC965
5678.0,Mon Aug 16 10:11:58 2021,5559931.0,VAN,2.0,4201.0,PC0E22DEA,PTC,VC965
5679.0,Sat Aug  7 05:06:56 2021,1454898.0,TRUCK,4.0,4616.0,PCE6675F9,PTE,VCD2F
5680.0,Wed Aug  4 16:22:48 2021,7689267.0,VAN,2.0,4838.0,PCEECD973,PTP,VCB43
5681.0,Sun Aug 15 23:14:22 2021,6118277.0,VAN,2.0,4404.0,PCE03E8B1,PTE,VCD2F
5682.0,Fri Aug  6 22:13:22 2021,6138445.0,CAR,2.0,4553.0,PC1D57D7F,PTC,VCD2F
5683.0,Sat Jul 31 18:22:40 2021,41393.0,TRUCK,4.0,4018.0,PCCB2657A,PTP,VC965
5684.0,Wed Aug 18 02:37:04 2021,7414155.0,VAN,2.0,4430.0,PC52EA95D,PTE,VCB43
5685.0,Sun Aug  8 02:59:10 2021,1451534.0,CAR,2.0,4961.0,PC92C5115,PTP,VCD2F
5686.0,Fri Aug 20 14:19:53 2021,9342020.0,CAR,2.0,4218.0,PC8DF4919,PTP,VC965
5687.0,Sat Jul 31 22:19:37 2021,2816284.0,CAR,2.0,4821.0,PC67D349A,PTE,VC965
5688.0,Fri Aug 13 14:50:57 2021,4472339.0,CAR,2.0,4686.0,PCD6E5E77,PTP,VC965
5689.0,Sat Jul 31 08:08:10 2021,3138121.0,CAR,2.0,4415.0,PC5E202FC,PTC,VC965
5690.0,Sat Aug 14 20:28:54 2021,6144482.0,CAR,2.0,4463.0,PCAB21FC5,PTP,VC965
5691.0,Mon Aug 16 16:19:45 2021,8378835.0,TRUCK,4.0,4312.0,PC8D40B22,PTC,VC965
5692.0,Mon Aug  9 18:13:28 2021,3355463.0,CAR,2.0,4189.0,PC7655FC1,PTC,VCB43
5693.0,Fri Jul 30 06:29:07 2021,3731290.0,CAR,2.0,4842.0,PC16F5A24,PTE,VC965
5694.0,Thu Aug 12 14:10:53 2021,3286144.0,TRUCK,4.0,4197.0,PCE32ED40,PTP,VC965
5695.0,Sun Aug  1 21:39:07 2021,9983528.0,TRUCK,4.0,4962.0,PCF858E11,PTP,VCB43
5696.0,Wed Aug 11 07:58:11 2021,200962.0,VAN,2.0,4166.0,PCE450C55,PTP,VCB43
5697.0,Fri Jul 30 23:20:18 2021,4061243.0,CAR,2.0,4552.0,PC05BD3DF,PTE,VCD2F
5698.0,Fri Jul 30 23:28:25 2021,7524570.0,TRUCK,4.0,4313.0,PC6D0FC31,PTC,VC965
5699.0,Wed Aug 18 21:50:26 2021,3085768.0,CAR,2.0,4255.0,PCB7E7138,PTC,VCB43
5700.0,Mon Aug  9 22:51:17 2021,2489642.0,TRUCK,4.0,4745.0,PC6397888,PTC,VC965
5701.0,Sat Jul 31 10:13:48 2021,2201229.0,CAR,2.0,4349.0,PC5AB6779,PTE,VCB43
5702.0,Thu Aug 12 13:57:30 2021,6491678.0,CAR,2.0,4426.0,PCC0E943C,PTP,VC965
5703.0,Sun Aug 22 18:31:48 2021,9380211.0,CAR,2.0,4141.0,PC13CB69B,PTP,VC965
5704.0,Tue Aug 10 16:05:11 2021,2605315.0,CAR,2.0,4932.0,PC46C4A27,PTE,VC965
5705.0,Sat Aug  7 13:24:27 2021,1559561.0,CAR,2.0,4255.0,PCB7E7138,PTE,VC965
5706.0,Thu Aug  5 18:08:42 2021,1056457.0,CAR,2.0,4327.0,PC16F59EC,PTP,VC965
5707.0,Sat Aug  7 01:29:41 2021,3132407.0,CAR,2.0,4304.0,PC89FB76E,PTC,VC965
5708.0,Thu Aug 19 06:43:08 2021,8304522.0,CAR,2.0,4452.0,PC8C7C5D7,PTE,VC965
5709.0,Wed Aug  4 23:23:18 2021,7493771.0,TRUCK,4.0,4032.0,PC578F087,PTC,VC965
5710.0,Sat Aug 21 18:48:44 2021,8568383.0,TRUCK,4.0,4631.0,PCFFF6463,PTP,VCB43
5711.0,Fri Aug 13 02:01:13 2021,2132099.0,TRUCK,4.0,4099.0,PC97F19B1,PTC,VCB43
5712.0,Thu Aug  5 12:48:14 2021,9910448.0,CAR,2.0,4199.0,PC7CCC47B,PTP,VCB43
5713.0,Sun Aug 15 03:44:09 2021,6604315.0,CAR,2.0,4604.0,PC0553E32,PTC,VC965
5714.0,Sat Aug  7 03:23:32 2021,8274515.0,CAR,2.0,4841.0,PCE45DE8D,PTC,VC965
5715.0,Sun Aug 22 12:44:37 2021,6881242.0,CAR,2.0,4880.0,PC5A27CDE,PTE,VC965
5716.0,Wed Aug  4 11:57:36 2021,6793335.0,TRUCK,4.0,4082.0,PCF86214E,PTC,VC965
5717.0,Sat Aug 14 03:38:12 2021,4746746.0,CAR,2.0,4437.0,PCBE6CB59,PTE,VCB43
5718.0,Wed Aug 18 11:47:26 2021,1389505.0,TRUCK,4.0,4670.0,PC2BE6D87,PTE,VC965
5719.0,Fri Aug  6 20:10:40 2021,9778062.0,CAR,2.0,4119.0,PC9EBEDB5,PTE,VCB43
5720.0,Sun Aug  8 06:30:42 2021,3794611.0,VAN,2.0,4758.0,PCCE12794,PTC,VC965
5721.0,Sat Jul 31 02:23:48 2021,9138525.0,CAR,2.0,4914.0,PC2F353E1,PTE,VCD2F
